potential,mode,method,n_frames,stride,n_trajs,seed,k_true,k_visited,min_basin_frac,k_bic,ari_bic,nmi_bic,hit_ceiling_bic,k_aic,ari_aic,nmi_aic,hit_ceiling_aic,k_icl,ari_icl,nmi_icl,hit_ceiling_icl,k_silhouette,ari_silhouette,nmi_silhouette,hit_ceiling_silhouette,k_elbow_gap,ari_elbow_gap,nmi_elbow_gap,hit_ceiling_elbow_gap,ari_oracle_k,nmi_oracle_k,pop_l1_bic,bic_curve,runtime_s
mueller_brown,short,tica,250,10,1,4,3,1,0.0,1,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,0,4,0.0,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,"{""1"": 1443.6290378595284, ""2"": 1466.9591927981858, ""3"": 1493.8223921690349, ""4"": 1524.4164959353727, ""5"": 1551.3848438628468, ""6"": 1580.4402379626652, ""7"": 1608.7619575237065, ""8"": 1629.452336248979, ""9"": 1644.9880344327248, ""10"": 1676.8801870972432, ""11"": 1703.0440220616472, ""12"": 1720.6972998638757, ""13"": 1729.4364515560605, ""14"": 1730.6165480149796, ""15"": 1788.9230675690183}",1.0505280494689941
mueller_brown,short,tica,250,10,1,5,3,1,0.0,1,1.0,1.0,0,2,0.0,0.0,0,1,1.0,1.0,0,2,0.0,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,"{""1"": 1449.796049836417, ""2"": 1470.2193852086068, ""3"": 1500.2296718427194, ""4"": 1517.0527230928797, ""5"": 1544.303498108575, ""6"": 1564.161378905033, ""7"": 1587.579704843009, ""8"": 1626.0878680788846, ""9"": 1638.1372094272201, ""10"": 1667.2742745141197, ""11"": 1697.8222476486203, ""12"": 1716.8246598149437, ""13"": 1725.6631822283662, ""14"": 1749.9905916512032, ""15"": 1778.1757509603913}",1.0832901000976562
mueller_brown,short,tica,250,10,1,6,3,1,0.0,2,0.0,0.0,0,15,0.0,0.0,1,2,0.0,0.0,0,2,0.0,0.0,0,2,0.0,0.0,0,0.0,0.0,0.032000000000000015,"{""1"": 1439.2385753091469, ""2"": 1398.4871114858067, ""3"": 1423.3001432061703, ""4"": 1443.1949687835604, ""5"": 1474.8934576649146, ""6"": 1497.902908836074, ""7"": 1528.223198827087, ""8"": 1547.5739336968786, ""9"": 1540.4886758573216, ""10"": 1580.5242210212223, ""11"": 1579.0290420203382, ""12"": 1614.0244208289002, ""13"": 1624.3059371409151, ""14"": 1650.2303887449368, ""15"": 1649.934451350382}",0.8910479545593262
mueller_brown,short,tica,250,10,1,7,3,1,0.0,1,1.0,1.0,0,6,0.0,0.0,0,1,1.0,1.0,0,2,0.0,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,"{""1"": 1466.1833966078511, ""2"": 1474.8405462230667, ""3"": 1501.6420536014848, ""4"": 1529.0737305659463, ""5"": 1540.6562297799012, ""6"": 1543.4886660214156, ""7"": 1572.5699092083155, ""8"": 1612.9164894043743, ""9"": 1629.4003282136905, ""10"": 1645.1983708088017, ""11"": 1657.0635136284482, ""12"": 1682.6044877250354, ""13"": 1723.71517947191, ""14"": 1738.1593048252973, ""15"": 1760.8018265684996}",1.103450059890747
mueller_brown,short,tica,250,10,1,8,3,1,0.0,1,1.0,1.0,0,2,0.0,0.0,0,1,1.0,1.0,0,3,0.0,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,"{""1"": 1444.1065002649525, ""2"": 1451.6345017661129, ""3"": 1480.967346529919, ""4"": 1503.9896278241783, ""5"": 1536.2265970116894, ""6"": 1561.184489672782, ""7"": 1578.095671819665, ""8"": 1613.1760103859078, ""9"": 1632.905521139376, ""10"": 1669.669522857388, ""11"": 1691.0459097027804, ""12"": 1719.9418617086124, ""13"": 1742.679163276006, ""14"": 1771.833205288817, ""15"": 1782.739636331377}",1.001307487487793
mueller_brown,short,tica,250,10,1,9,3,2,0.0,2,0.6869214134769687,0.5220622790115813,0,5,0.3476934951961883,0.378793322587411,0,1,0.0,0.0,0,2,0.6869214134769687,0.5220622790115813,0,2,0.6869214134769687,0.5220622790115813,0,0.6209781349793525,0.43173884551275876,0.040000000000000036,"{""1"": 1445.1556832083113, ""2"": 1404.0170403804907, ""3"": 1424.3456817145272, ""4"": 1449.4809723926446, ""5"": 1462.7012979016345, ""6"": 1504.0857345378117, ""7"": 1519.2831908378123, ""8"": 1528.6957017683567, ""9"": 1551.2697554768151, ""10"": 1585.0094673421515, ""11"": 1598.0829425417057, ""12"": 1635.988439532369, ""13"": 1652.6550771965628, ""14"": 1670.118199530174, ""15"": 1706.5621627233959}",0.9732003211975098
mueller_brown,short,tica,250,10,1,10,3,2,0.0,1,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0,3,0.04211722136501378,0.021314099851784635,0,3,0.04211722136501378,0.021314099851784635,0,0.04211722136501378,0.021314099851784635,0.43199999999999994,"{""1"": 1440.5522523461236, ""2"": 1464.5484785749184, ""3"": 1493.6247183006778, ""4"": 1514.0976924922197, ""5"": 1540.7076385149549, ""6"": 1564.6511542930434, ""7"": 1591.7734589096196, ""8"": 1618.4470456293898, ""9"": 1643.448421593706, ""10"": 1665.7736445098396, ""11"": 1686.0594268402901, ""12"": 1714.972497361838, ""13"": 1719.8690507550905, ""14"": 1726.0357783017764, ""15"": 1777.1753539903807}",1.0021512508392334
mueller_brown,short,tica,250,10,1,11,3,1,0.0,1,1.0,1.0,0,12,0.0,0.0,0,1,1.0,1.0,0,15,0.0,0.0,1,3,0.0,0.0,0,0.0,0.0,0.0,"{""1"": 1456.9561347141691, ""2"": 1476.121529212328, ""3"": 1501.0375929572594, ""4"": 1525.7189286353075, ""5"": 1546.4582482516525, ""6"": 1570.131714909093, ""7"": 1598.9828185996846, ""8"": 1612.2408404399725, ""9"": 1633.0674547864246, ""10"": 1655.2796631679428, ""11"": 1674.354786264815, ""12"": 1679.7499352253092, ""13"": 1724.0924216369003, ""14"": 1739.6368059589458, ""15"": 1757.8409426933154}",1.056715726852417
mueller_brown,short,tica,250,10,1,12,3,1,0.0,1,1.0,1.0,0,9,0.0,0.0,0,1,1.0,1.0,0,3,0.0,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,"{""1"": 1444.6194320337768, ""2"": 1461.8637740251136, ""3"": 1494.456468367527, ""4"": 1520.4184085545517, ""5"": 1530.7352212722235, ""6"": 1558.6679547653334, ""7"": 1585.854793106433, ""8"": 1606.103463470999, ""9"": 1609.6145199103198, ""10"": 1632.8615368528706, ""11"": 1653.6666983145203, ""12"": 1676.6391505280044, ""13"": 1713.2420889805826, ""14"": 1733.9959361528843, ""15"": 1758.487897807824}",1.2515101432800293
mueller_brown,short,tica,250,10,1,13,3,1,0.0,1,1.0,1.0,0,1,1.0,1.0,0,1,1.0,1.0,0,3,0.0,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,"{""1"": 1443.9295965129054, ""2"": 1465.4871878700428, ""3"": 1494.6668570043148, ""4"": 1525.655085601705, ""5"": 1552.9023555767496, ""6"": 1583.931159550917, ""7"": 1616.9905119079792, ""8"": 1634.4709728371304, ""9"": 1658.7497415508892, ""10"": 1684.7243434968705, ""11"": 1695.9719447130594, ""12"": 1720.1489574385903, ""13"": 1750.5265715995704, ""14"": 1763.3094841881618, ""15"": 1772.972834564795}",1.0998082160949707
mueller_brown,short,tica,250,10,1,14,3,1,0.0,1,1.0,1.0,0,14,0.0,0.0,0,1,1.0,1.0,0,8,0.0,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,"{""1"": 1455.1197515889417, ""2"": 1460.9391995037427, ""3"": 1485.013027556095, ""4"": 1514.8732349836894, ""5"": 1537.4408716297955, ""6"": 1565.2629945263297, ""7"": 1588.6891852850179, ""8"": 1597.0523561455261, ""9"": 1620.4253596251237, ""10"": 1645.355118690861, ""11"": 1672.6204335180992, ""12"": 1677.6682946926546, ""13"": 1705.7652950903748, ""14"": 1697.0592862743392, ""15"": 1739.454609780434}",1.216892957687378
mueller_brown,short,tica,250,10,1,15,3,1,0.0,1,1.0,1.0,0,12,0.0,0.0,0,1,1.0,1.0,0,14,0.0,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,"{""1"": 1450.2279872968297, ""2"": 1467.402249465367, ""3"": 1493.077443375596, ""4"": 1513.2766586915575, ""5"": 1551.7194453452605, ""6"": 1561.8828926609976, ""7"": 1582.3413388446136, ""8"": 1618.0402168752385, ""9"": 1636.7991196610747, ""10"": 1661.7208356206363, ""11"": 1683.0031067614846, ""12"": 1670.718892371823, ""13"": 1697.5904706431825, ""14"": 1733.3096252346484, ""15"": 1742.3329873868752}",1.0715947151184082
mueller_brown,short,tica,250,10,1,16,3,2,0.0,1,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0,2,-0.0012951609028524875,0.00015671003784029222,0,2,-0.0012951609028524875,0.00015671003784029222,0,-0.0005578243749302438,0.009130751822797104,0.02400000000000001,"{""1"": 1442.9561529475, ""2"": 1464.5877845383727, ""3"": 1493.7659234116434, ""4"": 1521.3334071588235, ""5"": 1551.1219515431283, ""6"": 1569.9584554633952, ""7"": 1587.284729412939, ""8"": 1626.116969875793, ""9"": 1625.0489013069678, ""10"": 1642.3296129801179, ""11"": 1662.169307246399, ""12"": 1702.946448813975, ""13"": 1732.8061759576894, ""14"": 1736.3411233084928, ""15"": 1751.3683602890374}",1.1703219413757324
mueller_brown,short,tica,250,10,1,17,3,1,0.0,2,0.0,0.0,0,9,0.0,0.0,0,1,1.0,1.0,0,2,0.0,0.0,0,3,0.0,0.0,0,0.0,0.0,0.36800000000000005,"{""1"": 1440.6590320487257, ""2"": 1330.320562597852, ""3"": 1352.0658919169998, ""4"": 1374.212568573618, ""5"": 1404.5623421516457, ""6"": 1431.6807647636301, ""7"": 1451.499096858446, ""8"": 1464.8116960961338, ""9"": 1454.0983039948728, ""10"": 1513.9295653338843, ""11"": 1528.0218318616833, ""12"": 1534.6426735083162, ""13"": 1548.786651621594, ""14"": 1572.3048279967081, ""15"": 1601.7679122165418}",1.0550119876861572
mueller_brown,short,tica,250,10,1,18,3,2,0.0,1,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0,3,0.08125765925203518,0.07297409189293362,0,3,0.08125765925203518,0.07297409189293362,0,0.08125765925203518,0.07297409189293362,0.32000000000000006,"{""1"": 1449.9623342604282, ""2"": 1474.6837601118154, ""3"": 1501.082620161613, ""4"": 1515.3004652742643, ""5"": 1548.8807328382193, ""6"": 1562.7854031182164, ""7"": 1601.5537267777443, ""8"": 1626.9140676218199, ""9"": 1637.18816744684, ""10"": 1660.91742214501, ""11"": 1698.7711874657848, ""12"": 1694.413731265369, ""13"": 1716.3423416255132, ""14"": 1738.7202418342536, ""15"": 1771.7773201542154}",1.155148983001709
mueller_brown,short,tica,250,10,1,19,3,2,0.0,2,0.8435387773494217,0.7493336852943211,0,3,0.46859443445422144,0.5419284353582501,0,2,0.8435387773494217,0.7493336852943211,0,3,0.46859443445422144,0.5419284353582501,0,3,0.46859443445422144,0.5419284353582501,0,0.46859443445422144,0.5419284353582501,0.04799999999999993,"{""1"": 1453.5880468427727, ""2"": 1409.1887290154311, ""3"": 1430.219033226391, ""4"": 1460.3664726170714, ""5"": 1494.661490039871, ""6"": 1507.7396393245735, ""7"": 1533.6248735641439, ""8"": 1550.5800172200557, ""9"": 1582.6389039524715, ""10"": 1606.9504503405562, ""11"": 1625.1415890000649, ""12"": 1656.6421518753943, ""13"": 1663.2933475693985, ""14"": 1666.5017316441704, ""15"": 1698.7742715456325}",0.9963734149932861
mueller_brown,short,tica,500,10,1,0,3,1,0.0,2,0.0,0.0,0,2,0.0,0.0,0,1,1.0,1.0,0,2,0.0,0.0,0,2,0.0,0.0,0,0.0,0.0,0.10000000000000005,"{""1"": 2896.267024267225, ""2"": 2814.015436192291, ""3"": 2846.6999202742813, ""4"": 2880.8938801524528, ""5"": 2902.9842939459068, ""6"": 2936.5557940614503, ""7"": 2963.7217863283786, ""8"": 2998.7300904953595, ""9"": 3033.1845078003835, ""10"": 3065.7288085986097, ""11"": 3100.8146976268063, ""12"": 3130.8665256653803, ""13"": 3160.781626069122, ""14"": 3189.0139999569715, ""15"": 3193.9153367552085}",1.331139087677002
mueller_brown,short,tica,500,10,1,1,3,2,0.0,3,0.4362750132761042,0.4643239088933181,0,4,0.3888794037145013,0.43257727497853354,0,2,0.6137685748367967,0.514637259075982,0,2,0.6137685748367967,0.514637259075982,0,2,0.6137685748367967,0.514637259075982,0,0.4362750132761042,0.4643239088933181,0.36399999999999993,"{""1"": 2867.1424062950086, ""2"": 2515.0326022445656, ""3"": 2488.937611376327, ""4"": 2500.2513724078553, ""5"": 2537.931369134554, ""6"": 2568.2535400836446, ""7"": 2597.417282081429, ""8"": 2630.83453854505, ""9"": 2637.9967806520517, ""10"": 2667.8222707373843, ""11"": 2694.0891631277227, ""12"": 2729.910603336381, ""13"": 2768.7111040829477, ""14"": 2791.0952084125897, ""15"": 2814.0742023684147}",1.5866034030914307
mueller_brown,short,tica,500,10,1,2,3,2,0.0,3,0.1564200266557182,0.2649587641263561,0,4,0.16850533419776217,0.303294883990279,0,2,0.5824263095103194,0.4740532515799283,0,2,0.5824263095103194,0.4740532515799283,0,3,0.1564200266557182,0.2649587641263561,0,0.1564200266557182,0.2649587641263561,0.712,"{""1"": 2857.848603606293, ""2"": 1945.9140467274865, ""3"": 1933.6756554584135, ""4"": 1936.775034079653, ""5"": 1970.777274738447, ""6"": 1996.813882970112, ""7"": 2030.28914993714, ""8"": 2070.466324735255, ""9"": 2076.426506889917, ""10"": 2116.778073687356, ""11"": 2128.953869936765, ""12"": 2159.390658230223, ""13"": 2196.3640749729293, ""14"": 2202.437413589305, ""15"": 2219.745167772047}",1.3967814445495605
mueller_brown,short,tica,500,10,1,3,3,2,0.0,1,0.0,0.0,0,1,0.0,0.0,0,1,0.0,0.0,0,3,-0.00030344635707700834,0.0036670279979721305,0,3,-0.00030344635707700834,0.0036670279979721305,0,-0.00030344635707700834,0.0036670279979721305,0.004000000000000002,"{""1"": 2876.956623428226, ""2"": 2907.95543168716, ""3"": 2938.7402036585986, ""4"": 2967.848206769254, ""5"": 2997.4910091117526, ""6"": 3023.3460084932376, ""7"": 3046.6503187462667, ""8"": 3082.2029541784673, ""9"": 3091.1023985824427, ""10"": 3138.8248600787433, ""11"": 3173.286731120528, ""12"": 3192.9008426059686, ""13"": 3211.1838457355902, ""14"": 3227.3994098174717, ""15"": 3273.908686288271}",1.3708562850952148
mueller_brown,short,tica,500,10,1,4,3,3,0.018,4,0.4005644388171384,0.5076350888654259,0,15,0.08094108100359236,0.2804643596898055,1,3,0.9261541885885548,0.7599489547865655,0,2,0.9296767820368097,0.8199923107596568,0,2,0.9296767820368097,0.8199923107596568,0,0.9261541885885548,0.7599489547865655,0.42399999999999993,"{""1"": 2936.11692769292, ""2"": 1039.54254449959, ""3"": 992.0636984961853, ""4"": 982.6674704357715, ""5"": 1008.282536619022, ""6"": 1038.6038916021669, ""7"": 1057.2433558107182, ""8"": 1081.202603930204, ""9"": 1112.9998557832935, ""10"": 1124.4074554015747, ""11"": 1131.0008658272668, ""12"": 1168.3077148209243, ""13"": 1179.2675844130235, ""14"": 1204.231797452159, ""15"": 1223.0256993630524}",1.5023369789123535
mueller_brown,short,tica,500,10,1,5,3,1,0.0,1,1.0,1.0,0,2,0.0,0.0,0,1,1.0,1.0,0,2,0.0,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,"{""1"": 2874.6672275448623, ""2"": 2894.5974073843836, ""3"": 2928.4030807025065, ""4"": 2960.424843506904, ""5"": 2992.409565513689, ""6"": 3013.121771710078, ""7"": 3052.273233145659, ""8"": 3073.22651384269, ""9"": 3105.117391319948, ""10"": 3130.6709438910584, ""11"": 3159.607035319732, ""12"": 3195.574004804264, ""13"": 3222.3145343001993, ""14"": 3242.3385088779205, ""15"": 3273.682901038082}",1.5909912586212158
mueller_brown,short,tica,500,10,1,6,3,1,0.0,1,1.0,1.0,0,2,0.0,0.0,0,1,1.0,1.0,0,8,0.0,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,"{""1"": 2867.8396463550675, ""2"": 2886.7483718057074, ""3"": 2917.218435401763, ""4"": 2947.09635461274, ""5"": 2965.5404546271593, ""6"": 2996.3928809498816, ""7"": 3028.2745193223814, ""8"": 3060.4074613193175, ""9"": 3082.1808353759634, ""10"": 3117.2145659632133, ""11"": 3143.9709508871856, ""12"": 3174.5656840300976, ""13"": 3213.0043627032314, ""14"": 3246.0224297492678, ""15"": 3257.1214678695123}",1.3278312683105469
mueller_brown,short,tica,500,10,1,7,3,2,0.0,2,0.05877062685628645,0.05560232078466235,0,14,0.005653077097919252,0.03380249872851873,0,2,0.05877062685628645,0.05560232078466235,0,2,0.05877062685628645,0.05560232078466235,0,2,0.05877062685628645,0.05560232078466235,0,0.056595704937129565,0.04810206976260402,0.332,"{""1"": 2873.2995523369927, ""2"": 2503.1216097643737, ""3"": 2505.809868491018, ""4"": 2518.8268639817443, ""5"": 2538.7370201864833, ""6"": 2569.9159743130413, ""7"": 2596.2952580406845, ""8"": 2629.2046335320897, ""9"": 2653.2487451385878, ""10"": 2673.2699896770105, ""11"": 2693.983409641576, ""12"": 2723.88420879151, ""13"": 2712.3594685269027, ""14"": 2720.1290710384706, ""15"": 2747.0747350691913}",1.2638614177703857
mueller_brown,short,tica,500,10,1,8,3,3,0.116,5,0.767892757559626,0.7818028850779544,0,6,0.7543718015190792,0.752369864559239,0,5,0.767892757559626,0.7818028850779544,0,3,0.9581441933516663,0.8944644447005606,0,3,0.9581441933516663,0.8944644447005606,0,0.9581441933516663,0.8944644447005606,0.36000000000000004,"{""1"": 2891.709258877207, ""2"": 877.1702754590533, ""3"": 807.8687745180746, ""4"": 798.3654204600343, ""5"": 524.0396161166678, ""6"": 547.5090592717609, ""7"": 573.8125243010481, ""8"": 604.4522946032255, ""9"": 634.3629813496318, ""10"": 659.6681468825624, ""11"": 683.5376880296003, ""12"": 717.8037782711751, ""13"": 751.0048866286643, ""14"": 785.5125241997187, ""15"": 818.6136937333068}",1.503345251083374
mueller_brown,short,tica,500,10,1,9,3,3,0.164,3,0.878498922197166,0.8626834717426505,0,12,0.39230965310830235,0.5872783954578489,0,3,0.878498922197166,0.8626834717426505,0,3,0.878498922197166,0.8626834717426505,0,3,0.878498922197166,0.8626834717426505,0,0.878498922197166,0.8626834717426505,0.108,"{""1"": 2860.7609245275403, ""2"": 1029.7318959696213, ""3"": 588.1468432725987, ""4"": 595.5614915588328, ""5"": 597.9540911143515, ""6"": 610.1895339877364, ""7"": 640.6524724271655, ""8"": 658.1743528463885, ""9"": 695.5185161485803, ""10"": 715.4392633036693, ""11"": 753.365494781425, ""12"": 756.8084668673305, ""13"": 794.135446777399, ""14"": 825.4233167599959, ""15"": 849.4045828266962}",1.546614646911621
mueller_brown,short,tica,500,10,1,10,3,3,0.152,4,0.8174092983518614,0.7806036903762796,0,6,0.508867252994963,0.6084584416979136,0,3,0.7344285727721226,0.7557826406308772,0,2,0.675336873605135,0.7479476344517656,0,2,0.675336873605135,0.7479476344517656,0,0.7344285727721226,0.7557826406308772,0.15199999999999994,"{""1"": 2871.7188301271135, ""2"": 1452.714972579665, ""3"": 943.4750288694084, ""4"": 924.7961907977233, ""5"": 992.9568411265758, ""6"": 953.4922801680145, ""7"": 984.6846517976726, ""8"": 1010.5332176012193, ""9"": 1039.5338841873095, ""10"": 1076.649659606545, ""11"": 1090.6547771682751, ""12"": 1139.5710256169061, ""13"": 1146.8514925603881, ""14"": 1178.6205717251146, ""15"": 1213.03658773598}",1.6645379066467285
mueller_brown,short,tica,500,10,1,11,3,2,0.0,2,0.3497153805165006,0.28206125427350454,0,15,0.023099870729582066,0.09865242503605194,1,2,0.3497153805165006,0.28206125427350454,0,2,0.3497153805165006,0.28206125427350454,0,2,0.3497153805165006,0.28206125427350454,0,0.3563741989999675,0.29034488853918594,0.16799999999999998,"{""1"": 2855.051307729219, ""2"": 1648.7494884735167, ""3"": 1661.256453036478, ""4"": 1693.941319036898, ""5"": 1707.573968892619, ""6"": 1714.6621204221153, ""7"": 1762.1497623721523, ""8"": 1773.7472486632334, ""9"": 1799.2188944280451, ""10"": 1822.5220252512809, ""11"": 1821.0695721040513, ""12"": 1872.0880605768457, ""13"": 1874.5247766407188, ""14"": 1887.933841959868, ""15"": 1910.3756647676664}",1.3873920440673828
mueller_brown,short,tica,500,10,1,12,3,1,0.0,1,1.0,1.0,0,2,0.0,0.0,0,1,1.0,1.0,0,5,0.0,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,"{""1"": 2866.1721584016254, ""2"": 2884.159015732056, ""3"": 2911.567537155013, ""4"": 2941.060191515854, ""5"": 2973.9740158102863, ""6"": 3010.610054568431, ""7"": 3035.2534663237475, ""8"": 3067.6536489721516, ""9"": 3100.836111456492, ""10"": 3133.9563665776873, ""11"": 3155.890729033461, ""12"": 3197.6910253988012, ""13"": 3220.110574763331, ""14"": 3244.4099161473596, ""15"": 3237.542957121209}",1.2959377765655518
mueller_brown,short,tica,500,10,1,13,3,1,0.0,2,0.0,0.0,0,2,0.0,0.0,0,1,1.0,1.0,0,2,0.0,0.0,0,3,0.0,0.0,0,0.0,0.0,0.272,"{""1"": 2861.2768187714787, ""2"": 2752.6997448746424, ""3"": 2792.415165942008, ""4"": 2825.0854473018417, ""5"": 2856.7140487692986, ""6"": 2883.5941898627993, ""7"": 2910.978022865306, ""8"": 2920.1531798356023, ""9"": 2953.6524842119284, ""10"": 2985.027548372193, ""11"": 3021.251971308853, ""12"": 3048.1883763833193, ""13"": 3052.265890150766, ""14"": 3100.9139826457467, ""15"": 3112.476657338681}",1.3550972938537598
mueller_brown,short,tica,500,10,1,14,3,2,0.0,4,0.09890651876926809,0.23933892228282047,0,10,0.03935320593001507,0.15973927166276036,0,2,0.42796255068049127,0.34463250375037086,0,2,0.42796255068049127,0.34463250375037086,0,3,0.16035073082226758,0.264777478489719,0,0.16035073082226758,0.264777478489719,0.9640000000000002,"{""1"": 2861.4641791204067, ""2"": 2121.081459522255, ""3"": 2047.925759828966, ""4"": 2029.4066855224905, ""5"": 2058.899362247618, ""6"": 2060.064263455001, ""7"": 2090.4088343575486, ""8"": 2117.1896593176666, ""9"": 2146.5818100299534, ""10"": 2151.994340422908, ""11"": 2194.0420735994467, ""12"": 2226.188613789516, ""13"": 2251.4658739090396, ""14"": 2293.309118953266, ""15"": 2303.690110974192}",1.3435795307159424
mueller_brown,short,tica,500,10,1,15,3,2,0.0,4,0.02794354861523464,0.03956555028078461,0,7,0.006069765473221876,0.029213083641109916,0,2,0.036123926199545506,0.03352458651027327,0,2,0.036123926199545506,0.03352458651027327,0,3,0.025661703275176143,0.0335400909633211,0,0.025661703275176143,0.0335400909633211,0.4079999999999999,"{""1"": 2857.1426719809406, ""2"": 2188.6021438747157, ""3"": 2171.770823217395, ""4"": 2162.434254928617, ""5"": 2199.787857220281, ""6"": 2208.7552610800863, ""7"": 2230.195137359771, ""8"": 2258.135542933423, ""9"": 2293.1840772615205, ""10"": 2312.8170511287403, ""11"": 2344.7722511572438, ""12"": 2373.1644972067415, ""13"": 2402.9843421277114, ""14"": 2429.181298221884, ""15"": 2458.528702743918}",1.294543743133545
mueller_brown,short,tica,500,10,1,16,3,2,0.0,2,0.1416766705152357,0.12327315637509702,0,4,0.028276628999785423,0.07830297147868355,0,1,0.0,0.0,0,2,0.1416766705152357,0.12327315637509702,0,3,0.03187541965277208,0.0667022320184197,0,0.03187541965277208,0.0667022320184197,0.268,"{""1"": 2861.2787389746513, ""2"": 2696.7923271753484, ""3"": 2725.3162740492276, ""4"": 2741.9489247152787, ""5"": 2775.905665009107, ""6"": 2809.3693461650496, ""7"": 2839.1653305166483, ""8"": 2865.743259663556, ""9"": 2886.211863968826, ""10"": 2924.540408964557, ""11"": 2951.616698733199, ""12"": 2976.204697537155, ""13"": 3014.0417745076393, ""14"": 3030.28264825179, ""15"": 3033.989547154379}",1.1911289691925049
mueller_brown,short,tica,500,10,1,17,3,3,0.204,5,0.8373116796673647,0.773114895545818,0,12,0.37728493026734916,0.603177891838648,0,4,0.8554182773954928,0.8125722944077532,0,3,0.9075127323701676,0.8520794615189108,0,3,0.9075127323701676,0.8520794615189108,0,0.9075127323701676,0.8520794615189108,0.2639999999999999,"{""1"": 2865.900084450837, ""2"": 923.5530415801155, ""3"": 524.8060504659968, ""4"": 436.2992194177029, ""5"": 390.675745512999, ""6"": 393.2815914303758, ""7"": 415.1594291297907, ""8"": 423.382484430753, ""9"": 450.08062729857744, ""10"": 488.65200710309415, ""11"": 515.2130074657464, ""12"": 522.7276042892587, ""13"": 568.9609365719554, ""14"": 580.7433797147969, ""15"": 618.1644090100231}",1.2750911712646484
mueller_brown,short,tica,500,10,1,18,3,3,0.2,5,0.8540692050842629,0.8108451882595205,0,15,0.33952091682559526,0.5726415643668875,1,4,0.8990611972192926,0.8510755762986183,0,3,0.8255988047598065,0.8243118056397752,0,3,0.8255988047598065,0.8243118056397752,0,0.8255988047598065,0.8243118056397752,0.208,"{""1"": 2863.8124736538252, ""2"": 913.4128056716487, ""3"": 137.97539453749187, ""4"": 17.156704562191635, ""5"": -2.401969661379127, ""6"": 16.002051565901667, ""7"": 20.387578029326562, ""8"": 50.14590886689092, ""9"": 78.0944357723443, ""10"": 78.35856051454999, ""11"": 106.83799993944774, ""12"": 138.22945290636682, ""13"": 145.30383006426803, ""14"": 207.24507762521023, ""15"": 177.60565053350814}",1.467975378036499
mueller_brown,short,tica,500,10,1,19,3,3,0.224,5,0.75334042256435,0.7494353584003282,0,8,0.6529604293368308,0.6933544677801277,0,4,0.7906478851983615,0.7805529319853809,0,3,0.8713306047870757,0.829599609197983,0,3,0.8713306047870757,0.829599609197983,0,0.8713306047870757,0.829599609197983,0.27999999999999997,"{""1"": 2872.293842401063, ""2"": 1186.0791749761331, ""3"": 1018.5060984205112, ""4"": 856.3180191266988, ""5"": 850.1228506406226, ""6"": 879.1948586735693, ""7"": 897.4131906081411, ""8"": 907.3497805616203, ""9"": 940.9674314287745, ""10"": 977.5423211222153, ""11"": 997.7679399033113, ""12"": 1037.49003805024, ""13"": 1045.3154583300475, ""14"": 1091.4801504450309, ""15"": 1104.509570895757}",1.3289580345153809
mueller_brown,short,tica,1000,10,1,0,3,3,0.019,5,0.6749894789265601,0.6921573407654116,0,15,0.13272225431438567,0.35034452292368673,1,3,0.8202399592662638,0.7811338622663895,0,3,0.8202399592662638,0.7811338622663895,0,3,0.8202399592662638,0.7811338622663895,0,0.8202399592662638,0.7811338622663895,0.16600000000000006,"{""1"": 5761.086450061257, ""2"": -244.38425067891754, ""3"": -692.8549312401444, ""4"": -797.2596066649928, ""5"": -808.6629312395943, ""6"": -802.8544408198115, ""7"": -778.5368559280918, ""8"": -747.3641459385348, ""9"": -711.182987579575, ""10"": -677.1961485484135, ""11"": -661.0495344328807, ""12"": -644.9987803100158, ""13"": -604.3218465216662, ""14"": -582.1847202934127, ""15"": -579.9553606920405}",1.8064818382263184
