system,mode,method,n_frames,seed,k_true,k_visited,k_bic,ari_bic,k_aic,ari_aic,k_icl,ari_icl,k_silhouette,ari_silhouette,k_elbow_gap,ari_elbow_gap,ari_oracle_k
alanine,short,vae,8000,6,3,3,10,0.16081879383303127,15,0.09715923590147892,1,0.0,3,0.5206870282129528,3,0.5206870282129528,0.5206870282129528
alanine,short,vae,8000,7,3,3,12,0.1846188552345372,14,0.17174034423355192,1,0.0,3,0.6471792777418565,2,0.6310487569641546,0.6471792777418565
alanine,short,pca,16000,0,3,3,13,0.13437218916585028,15,0.1147851044845251,4,0.515935067411419,3,0.5526474741625262,3,0.5526474741625262,0.5526474741625262
alanine,short,pca,16000,1,3,3,15,0.11091500200438507,15,0.11091500200438507,4,0.5049661534414577,3,0.5363584773905629,3,0.5363584773905629,0.5363584773905629
alanine,short,pca,16000,2,3,3,13,0.1328384564984564,15,0.11544157339335301,4,0.514696826362342,3,0.5525691981084792,3,0.5525691981084792,0.5525691981084792
alanine,short,pca,16000,3,3,3,12,0.1485796756277259,14,0.12887832798281698,4,0.5223337094902724,3,0.5604367866298027,3,0.5604367866298027,0.5604367866298027
alanine,short,pca,16000,4,3,3,12,0.15143756670358205,15,0.12046875809488111,4,0.5279727983340593,3,0.5720065584206627,3,0.5720065584206627,0.5720065584206627
alanine,short,pca,16000,5,3,3,13,0.14758514650658033,15,0.13172624262500876,4,0.5267551357945002,3,0.5712324620070799,3,0.5712324620070799,0.5712324620070799
alanine,short,pca,16000,6,3,3,15,0.11248913142919299,15,0.11248913142919299,4,0.5006586783181222,3,0.5326179751746595,3,0.5326179751746595,0.5326179751746595
alanine,short,pca,16000,7,3,3,11,0.19732264073963607,15,0.15039210894953528,4,0.42326897200539343,3,0.4122730264878611,2,0.5949350888817098,0.4122730264878611
alanine,short,tica,16000,0,3,3,9,0.25508323257168486,15,0.13981344009400068,3,0.8711947429111458,2,0.938411310145595,2,0.938411310145595,0.8711947429111458
alanine,short,tica,16000,1,3,3,5,0.4607527615805726,11,0.18826352305599167,3,0.8705347730187525,2,0.9226980384355552,2,0.9226980384355552,0.8705347730187525
alanine,short,tica,16000,2,3,3,5,0.49771547976070185,14,0.1366072316401141,3,0.8800925405142385,2,0.9375617794441169,2,0.9375617794441169,0.8800925405142385
alanine,short,tica,16000,3,3,3,5,0.4855647913911462,11,0.20756585848646447,3,0.8924412223409307,2,0.9490051794395861,2,0.9490051794395861,0.8924412223409307
alanine,short,tica,16000,4,3,3,5,0.5520858000561328,13,0.17222168929419332,3,0.8961749702190572,2,0.9488622445953768,2,0.9488622445953768,0.8961749702190572
alanine,short,tica,16000,5,3,3,6,0.3892380388700505,14,0.1690775881243412,3,0.8919027756087593,2,0.9470396391189184,2,0.9470396391189184,0.8919027756087593
alanine,short,tica,16000,6,3,3,7,0.29890447011898846,8,0.24973135014661402,3,0.8704783336167506,2,0.9281669519948318,2,0.9281669519948318,0.8704783336167506
alanine,short,tica,16000,7,3,3,11,0.4667028012255209,15,0.35185682581178923,5,0.8960865357414608,4,0.9299752534732331,3,0.9739085956135698,0.9739085956135698
alanine,short,vae,16000,0,3,3,14,0.124442157695074,14,0.124442157695074,1,0.0,3,0.5577051997821684,3,0.5577051997821684,0.5577051997821684
alanine,short,vae,16000,1,3,3,11,0.14941220473219127,14,0.11571204678983957,1,0.0,3,0.539353605891538,3,0.539353605891538,0.539353605891538
alanine,short,vae,16000,2,3,3,13,0.12015375629554545,15,0.11283146271881414,1,0.0,3,0.5226613235029268,3,0.5226613235029268,0.5226613235029268
alanine,short,vae,16000,3,3,3,14,0.1236405160205801,14,0.1236405160205801,1,0.0,3,0.5590196461449509,3,0.5590196461449509,0.5590196461449509
alanine,short,vae,16000,4,3,3,12,0.1415402358261835,15,0.11919033319290703,1,0.0,3,0.5241576551311316,3,0.5241576551311316,0.5241576551311316
alanine,short,vae,16000,5,3,3,14,0.12422274360488729,14,0.12422274360488729,1,0.0,3,0.589399566460553,3,0.589399566460553,0.589399566460553
alanine,short,vae,16000,6,3,3,13,0.11522384362741732,15,0.10335708859374992,1,0.0,3,0.5210812546682014,3,0.5210812546682014,0.5210812546682014
alanine,short,vae,16000,7,3,3,15,0.23670333453921427,15,0.23670333453921427,1,0.0,3,0.4070956922672189,2,0.5936692597737917,0.4070956922672189
alanine,short,pca,32000,0,3,3,13,0.13732214950110228,15,0.12436088251144227,4,0.4951414224653142,3,0.5296576398020242,3,0.5296576398020242,0.5296576398020242
alanine,short,pca,32000,1,3,3,15,0.11717836454019946,15,0.11717836454019946,4,0.5223625356873373,3,0.5646960032142734,3,0.5646960032142734,0.5646960032142734
alanine,short,pca,32000,2,3,3,14,0.13578909803213468,15,0.11856122152299202,4,0.5118624066583731,3,0.5525609525484961,3,0.5525609525484961,0.5525609525484961
alanine,short,pca,32000,3,3,3,14,0.13315073845673508,15,0.12189207705900072,4,0.5242468009814776,3,0.5657952856218731,3,0.5657952856218731,0.5657952856218731
alanine,short,pca,32000,4,3,3,15,0.11859720795465699,15,0.11859720795465699,4,0.5220553328210835,3,0.5651164316013936,3,0.5651164316013936,0.5651164316013936
alanine,short,pca,32000,5,3,3,15,0.11762250461836059,15,0.11762250461836059,4,0.5205151708539938,3,0.5617492913463017,3,0.5617492913463017,0.5617492913463017
alanine,short,pca,32000,6,3,3,14,0.1271618831585642,15,0.12259875172574917,3,0.5664617545529733,3,0.5664617545529733,3,0.5664617545529733,0.5664617545529733
alanine,short,pca,32000,7,3,3,15,0.1287787359876656,15,0.1287787359876656,4,0.4428819974917977,3,0.4585418333171631,2,0.7252737968446612,0.4585418333171631
alanine,short,tica,32000,0,3,3,12,0.240469022487366,14,0.22111805038021934,4,0.8915314432142222,3,0.9497506770245688,3,0.9497506770245688,0.9497506770245688
alanine,short,tica,32000,1,3,3,6,0.38035924352814965,13,0.18391928127080723,3,0.8744816653205547,2,0.9383672244880654,2,0.9383672244880654,0.8744816653205547
alanine,short,tica,32000,2,3,3,11,0.22569916496622958,15,0.17251066305813664,4,0.8865542737333811,3,0.9462949747293444,3,0.9462949747293444,0.9462949747293444
alanine,short,tica,32000,3,3,3,8,0.2721972353989034,14,0.13464608615176754,3,0.8760277346416551,2,0.9422005532240417,2,0.9422005532240417,0.8760277346416551
alanine,short,tica,32000,4,3,3,7,0.3322010801736267,11,0.19312073749000383,3,0.8697131819353586,2,0.9435519459638096,2,0.9435519459638096,0.8697131819353586
alanine,short,tica,32000,5,3,3,6,0.38810368049035443,13,0.16352750699975913,3,0.8715465113708889,2,0.9406344645218447,2,0.9406344645218447,0.8715465113708889
alanine,short,tica,32000,6,3,3,11,0.20309163535134825,12,0.18929789514273837,3,0.8780508690881077,2,0.9390892245991715,2,0.9390892245991715,0.8780508690881077
alanine,short,tica,32000,7,3,3,11,0.39118827035270365,15,0.2505097623373239,5,0.9016297305184735,3,0.9602636367188648,3,0.9602636367188648,0.9602636367188648
alanine,short,vae,32000,0,3,3,15,0.14996623401328352,15,0.14996623401328352,1,0.0,3,0.4983024686773604,3,0.4983024686773604,0.4983024686773604
alanine,short,vae,32000,1,3,3,15,0.10911195777839366,15,0.10911195777839366,1,0.0,3,0.559761219174367,3,0.559761219174367,0.559761219174367
alanine,short,vae,32000,2,3,3,14,0.12180827575668304,15,0.11410581142012102,1,0.0,3,0.5392845367983,3,0.5392845367983,0.5392845367983
alanine,short,vae,32000,3,3,3,14,0.13134008478570897,15,0.11490054690504006,1,0.0,3,0.5496672946285821,3,0.5496672946285821,0.5496672946285821
alanine,short,vae,32000,4,3,3,11,0.15506718295023234,15,0.11417002216830836,1,0.0,3,0.5417408095756678,3,0.5417408095756678,0.5417408095756678
alanine,short,vae,32000,5,3,3,13,0.12550676632446878,13,0.12550676632446878,1,0.0,3,0.5556333643092325,2,0.924940414208593,0.5556333643092325
alanine,short,vae,32000,6,3,3,15,0.107241118789874,15,0.107241118789874,1,0.0,3,0.5301740402318663,2,0.41243746385764635,0.5301740402318663
alanine,short,vae,32000,7,3,3,15,0.20705909889516566,15,0.20705909889516566,1,0.0,3,0.4142861447405648,2,0.6498994068570074,0.4142861447405648
alanine,subsample,pca,100,0,3,3,4,0.4733774501451711,13,0.1466510240483103,4,0.4733774501451711,4,0.4733774501451711,3,0.5271000557671202,0.5271000557671202
alanine,subsample,pca,100,1,3,3,4,0.28240703265392025,11,0.16172988836815966,4,0.28240703265392025,3,0.4155106807655027,3,0.4155106807655027,0.4155106807655027
alanine,subsample,pca,100,2,3,3,4,0.4727354501969904,14,0.17859171661791362,4,0.4727354501969904,3,0.4755740167509806,3,0.4755740167509806,0.4755740167509806
alanine,subsample,pca,100,3,3,3,3,0.6355666000924083,6,0.38982441281436464,3,0.6355666000924083,3,0.6355666000924083,2,0.7987878787878788,0.6355666000924083
alanine,subsample,pca,100,4,3,3,4,0.6206537034201681,14,0.12688576282294917,4,0.6206537034201681,3,0.6387876692569632,3,0.6387876692569632,0.6387876692569632
alanine,subsample,pca,100,5,3,3,4,0.2897753738156354,13,0.148355183614481,4,0.2897753738156354,3,0.4051235460384255,3,0.4051235460384255,0.4051235460384255
alanine,subsample,pca,100,6,3,3,4,0.4170685235120225,7,0.2649827855407004,3,0.4488781361932631,4,0.4170685235120225,3,0.4488781361932631,0.4488781361932631
alanine,subsample,pca,100,7,3,3,4,0.4810667492076415,15,0.15672528318302742,4,0.4810667492076415,3,0.5063319213882148,3,0.5063319213882148,0.5063319213882148
alanine,subsample,tica,100,0,3,3,1,0.0,15,0.01807655394167067,1,0.0,5,0.03581503951758833,3,0.12840972151134913,0.12840972151134913
alanine,subsample,tica,100,1,3,3,1,0.0,6,0.10911542237444602,1,0.0,14,0.029548578930540064,2,0.12140059082286472,0.05183014727081237
alanine,subsample,tica,100,2,3,3,1,0.0,15,0.02126525628109066,1,0.0,3,0.008139785241455248,3,0.008139785241455248,0.008139785241455248
alanine,subsample,tica,100,3,3,3,1,0.0,15,0.011476161408773928,1,0.0,2,0.02773452765112513,3,0.05148346797829778,0.05148346797829778
alanine,subsample,tica,100,4,3,3,2,0.04600720141335591,15,0.005265629676460134,1,0.0,2,0.04600720141335591,3,0.011358168291420686,0.011358168291420686
alanine,subsample,tica,100,5,3,3,2,0.34599216149066464,15,0.04658278183743849,1,0.0,2,0.34599216149066464,3,0.37610953865463165,0.37610953865463165
alanine,subsample,tica,100,6,3,3,1,0.0,15,0.004365405946971052,1,0.0,7,-0.0011088643006204294,2,0.012698946320206727,0.0076954313969158725
alanine,subsample,tica,100,7,3,3,1,0.0,13,0.07357200682271423,1,0.0,13,0.07357200682271423,3,0.1309498153354661,0.1309498153354661
alanine,subsample,vae,100,0,3,3,1,0.0,1,0.0,1,0.0,3,0.36748790137264753,3,0.36748790137264753,0.36748790137264753
alanine,subsample,vae,100,1,3,3,1,0.0,1,0.0,1,0.0,2,0.6784192742764801,2,0.6784192742764801,0.4057801750703473
alanine,subsample,vae,100,2,3,3,1,0.0,1,0.0,1,0.0,3,0.3978428737096834,3,0.3978428737096834,0.3978428737096834
alanine,subsample,vae,100,3,3,3,1,0.0,15,0.12858029619338138,1,0.0,2,0.25093347613014827,2,0.25093347613014827,0.3758874727422802
alanine,subsample,vae,100,4,3,3,1,0.0,1,0.0,1,0.0,2,0.02027594727969559,2,0.02027594727969559,0.16929918251487733
alanine,subsample,vae,100,5,3,3,1,0.0,1,0.0,1,0.0,2,0.7509151317103999,2,0.7509151317103999,0.3941746392380298
alanine,subsample,vae,100,6,3,3,1,0.0,1,0.0,1,0.0,3,0.3699929719758936,3,0.3699929719758936,0.3699929719758936
alanine,subsample,vae,100,7,3,3,1,0.0,13,0.14070467080356425,1,0.0,3,0.39639573412752616,3,0.39639573412752616,0.39639573412752616
alanine,subsample,pca,250,0,3,3,4,0.48426747649887925,13,0.15390652718795317,4,0.48426747649887925,3,0.5216022879688479,3,0.5216022879688479,0.5216022879688479
alanine,subsample,pca,250,1,3,3,4,0.32500599347312636,11,0.1621634980298191,3,0.4889956682157706,3,0.4889956682157706,3,0.4889956682157706,0.4889956682157706
alanine,subsample,pca,250,2,3,3,5,0.3476827492093275,11,0.1683166611612819,3,0.5600047211335321,3,0.5600047211335321,2,0.8301103776744951,0.5600047211335321
alanine,subsample,pca,250,3,3,3,4,0.5266400328932067,8,0.25775892841173814,3,0.5562699182600128,3,0.5562699182600128,2,0.826631609507584,0.5562699182600128
alanine,subsample,pca,250,4,3,3,4,0.5261638682555854,13,0.12778888288463924,4,0.5261638682555854,4,0.5261638682555854,2,0.800627480529411,0.5057485467662295
alanine,subsample,pca,250,5,3,3,5,0.2759294295651804,7,0.23586579391523754,4,0.45206884089964045,3,0.464286665204891,3,0.464286665204891,0.464286665204891
alanine,subsample,pca,250,6,3,3,4,0.4220965552425488,13,0.1489859481104843,3,0.49256374189015045,3,0.49256374189015045,3,0.49256374189015045,0.49256374189015045
alanine,subsample,pca,250,7,3,3,4,0.5245089469170563,15,0.11861844499111877,4,0.5245089469170563,3,0.5202187322015969,3,0.5202187322015969,0.5202187322015969
alanine,subsample,tica,250,0,3,3,1,0.0,14,0.017485195487643216,1,0.0,5,0.05649833810595694,3,0.07790360460772473,0.07790360460772473
alanine,subsample,tica,250,1,3,3,1,0.0,14,0.026335703334841917,1,0.0,2,0.08730490509246237,2,0.08730490509246237,0.03387741514735016
alanine,subsample,tica,250,2,3,3,1,0.0,2,0.1394887177305042,1,0.0,2,0.1394887177305042,3,0.22788302029547003,0.22788302029547003
alanine,subsample,tica,250,3,3,3,1,0.0,15,0.0654110489963374,1,0.0,3,0.26077790457275124,3,0.26077790457275124,0.26077790457275124
alanine,subsample,tica,250,4,3,3,1,0.0,1,0.0,1,0.0,3,0.003934268387875639,3,0.003934268387875639,0.003934268387875639
alanine,subsample,tica,250,5,3,3,1,0.0,3,0.08320651193951517,1,0.0,2,0.19679013776535623,2,0.19679013776535623,0.08320651193951517
alanine,subsample,tica,250,6,3,3,1,0.0,1,0.0,1,0.0,3,0.11862887819530865,3,0.11862887819530865,0.11862887819530865
alanine,subsample,tica,250,7,3,3,1,0.0,12,0.01713445790636853,1,0.0,9,0.0054280712548666985,2,0.08090944304494598,0.004692533814550673
alanine,subsample,vae,250,0,3,3,1,0.0,1,0.0,1,0.0,3,0.44172907275037726,3,0.44172907275037726,0.44172907275037726
alanine,subsample,vae,250,1,3,3,1,0.0,1,0.0,1,0.0,8,0.2323745994061721,2,0.37284190591630456,0.3654700404454211
alanine,subsample,vae,250,2,3,3,1,0.0,5,0.4397447290215699,1,0.0,3,0.4019267240455235,3,0.4019267240455235,0.4019267240455235
alanine,subsample,vae,250,3,3,3,1,0.0,1,0.0,1,0.0,3,0.3104722006127005,3,0.3104722006127005,0.3104722006127005
alanine,subsample,vae,250,4,3,3,1,0.0,1,0.0,1,0.0,3,0.41333623302186623,2,0.7283439434992197,0.41333623302186623
alanine,subsample,vae,250,5,3,3,1,0.0,14,0.17412299768595696,1,0.0,7,0.21013289759753562,3,0.381342205755322,0.381342205755322
alanine,subsample,vae,250,6,3,3,1,0.0,1,0.0,1,0.0,3,0.502194208590475,3,0.502194208590475,0.502194208590475
alanine,subsample,vae,250,7,3,3,1,0.0,1,0.0,1,0.0,2,0.8907699560514636,2,0.8907699560514636,0.4033980986115324
alanine,subsample,pca,500,0,3,3,4,0.4680970521991919,12,0.14819471267172288,3,0.5259725554871348,3,0.5259725554871348,3,0.5259725554871348,0.5259725554871348
alanine,subsample,pca,500,1,3,3,4,0.5052521653002946,12,0.14427421011371652,3,0.5511847909725747,3,0.5511847909725747,2,0.83576979660812,0.5511847909725747
alanine,subsample,pca,500,2,3,3,4,0.4883421311974546,6,0.27472496917955797,3,0.537822806723088,3,0.537822806723088,2,0.8590987676733116,0.537822806723088
alanine,subsample,pca,500,3,3,3,6,0.30969366279479016,9,0.19076143265667497,4,0.5122048600071147,3,0.5231986299109268,3,0.5231986299109268,0.5231986299109268
alanine,subsample,pca,500,4,3,3,4,0.5018441467095683,7,0.3015201997587748,3,0.5514964104360298,3,0.5514964104360298,3,0.5514964104360298,0.5514964104360298
alanine,subsample,pca,500,5,3,3,4,0.44913596332544153,9,0.17283995298290972,4,0.44913596332544153,3,0.49757668002097166,3,0.49757668002097166,0.49757668002097166
alanine,subsample,pca,500,6,3,3,4,0.5038448598159919,8,0.20534252279816514,3,0.543968004685094,3,0.543968004685094,3,0.543968004685094,0.543968004685094
alanine,subsample,pca,500,7,3,3,4,0.5107384077743895,9,0.2758097475085571,3,0.5464402645237814,3,0.5464402645237814,2,0.8542613347349598,0.5464402645237814
alanine,subsample,tica,500,0,3,3,2,0.2020251659659619,3,0.10071502018083932,2,0.2020251659659619,2,0.2020251659659619,3,0.10071502018083932,0.10071502018083932
alanine,subsample,tica,500,1,3,3,2,0.2020251659659619,5,0.07660010389942225,2,0.2020251659659619,2,0.2020251659659619,3,0.10813149136261617,0.10813149136261617
alanine,subsample,tica,500,2,3,3,2,0.19738512523790047,5,0.0848818584774896,2,0.19738512523790047,2,0.19738512523790047,3,0.09970356560240187,0.09970356560240187
alanine,subsample,tica,500,3,3,3,2,0.20106620983796766,2,0.20106620983796766,2,0.20106620983796766,2,0.20106620983796766,3,0.1082206974511919,0.1082206974511919
alanine,subsample,tica,500,4,3,3,2,0.21598490999543818,2,0.21598490999543818,2,0.21598490999543818,2,0.21598490999543818,3,0.11089304541501795,0.11089304541501795
alanine,subsample,tica,500,5,3,3,2,0.20342080517567834,8,0.046719612274439215,2,0.20342080517567834,2,0.20342080517567834,3,0.13537030404234432,0.13537030404234432
alanine,subsample,tica,500,6,3,3,2,0.20012289764218477,3,0.22924255117685638,2,0.20012289764218477,2,0.20012289764218477,3,0.22924255117685638,0.22924255117685638
alanine,subsample,tica,500,7,3,3,2,0.19311974340404559,2,0.19311974340404559,2,0.19311974340404559,2,0.19311974340404559,3,0.12806513486257717,0.12806513486257717
alanine,subsample,vae,500,0,3,3,1,0.0,11,0.1858919379624581,1,0.0,9,0.2270252843211488,3,0.4080530406878142,0.4080530406878142
alanine,subsample,vae,500,1,3,3,1,0.0,6,0.3995568261911265,1,0.0,3,0.4125547486693723,2,0.7844343174089969,0.4125547486693723
alanine,subsample,vae,500,2,3,3,1,0.0,1,0.0,1,0.0,6,0.2807482381174368,3,0.4043997460535904,0.4043997460535904
alanine,subsample,vae,500,3,3,3,1,0.0,7,0.20272950110791627,1,0.0,3,0.4625830572340338,2,0.3793933019847678,0.4625830572340338
alanine,subsample,vae,500,4,3,3,2,0.8626210466310035,9,0.229705754776126,1,0.0,3,0.5328346272363254,3,0.5328346272363254,0.5328346272363254
alanine,subsample,vae,500,5,3,3,1,0.0,4,0.47970483369224043,1,0.0,3,0.42027479866205725,3,0.42027479866205725,0.42027479866205725
alanine,subsample,vae,500,6,3,3,1,0.0,5,0.38368427698054225,1,0.0,3,0.48948116779679157,3,0.48948116779679157,0.48948116779679157
alanine,subsample,vae,500,7,3,3,1,0.0,14,0.1261623440386415,1,0.0,3,0.4379580164868505,2,0.7789028435603189,0.4379580164868505
alanine,subsample,pca,1000,0,3,3,7,0.30621469716749367,9,0.21409322881274176,4,0.5092108825088704,3,0.5521904465578352,3,0.5521904465578352,0.5521904465578352
alanine,subsample,pca,1000,1,3,3,6,0.3223665648869662,7,0.28768684580027853,4,0.49652444271796575,3,0.5359266475092914,3,0.5359266475092914,0.5359266475092914
alanine,subsample,pca,1000,2,3,3,4,0.49281842515068325,8,0.2172495575465231,3,0.5389011030246608,3,0.5389011030246608,2,0.8313888833559736,0.5389011030246608
alanine,subsample,pca,1000,3,3,3,7,0.24691818385441727,12,0.13793946892433834,4,0.48082266117379935,4,0.48082266117379935,3,0.5021343568357921,0.5021343568357921
alanine,subsample,pca,1000,4,3,3,6,0.31697956889584317,9,0.19754198818559948,3,0.5570123741315014,3,0.5570123741315014,2,0.8496781281909531,0.5570123741315014
alanine,subsample,pca,1000,5,3,3,6,0.31634894775074174,11,0.15939820302424867,3,0.5634753781481168,3,0.5634753781481168,2,0.8815878933433224,0.5634753781481168
alanine,subsample,pca,1000,6,3,3,6,0.2817161869101594,10,0.18244491999063372,4,0.47666017216213113,3,0.5170014375334091,3,0.5170014375334091,0.5170014375334091
alanine,subsample,pca,1000,7,3,3,6,0.27515842066643054,11,0.16668371055345513,4,0.49613922850929854,3,0.5497763960771086,3,0.5497763960771086,0.5497763960771086
alanine,subsample,tica,1000,0,3,3,2,0.1998487155440538,8,0.04448511999988675,2,0.1998487155440538,2,0.1998487155440538,3,0.1021886090462071,0.1021886090462071
alanine,subsample,tica,1000,1,3,3,2,0.20039740595870928,2,0.20039740595870928,2,0.20039740595870928,2,0.20039740595870928,3,0.10206980346653184,0.10206980346653184
alanine,subsample,tica,1000,2,3,3,2,0.1955823737751161,3,0.14094442742239008,2,0.1955823737751161,2,0.1955823737751161,3,0.14094442742239008,0.14094442742239008
alanine,subsample,tica,1000,3,3,3,2,0.21043700796008505,2,0.21043700796008505,2,0.21043700796008505,2,0.21043700796008505,3,0.10349938385957255,0.10349938385957255
alanine,subsample,tica,1000,4,3,3,2,0.19799053774050654,2,0.19799053774050654,2,0.19799053774050654,2,0.19799053774050654,3,0.1267965137358688,0.1267965137358688
alanine,subsample,tica,1000,5,3,3,2,0.19799053774050654,2,0.19799053774050654,2,0.19799053774050654,2,0.19799053774050654,3,0.11396032464631276,0.11396032464631276
alanine,subsample,tica,1000,6,3,3,3,0.10940805100971185,3,0.10940805100971185,2,0.20258775544225277,2,0.20258775544225277,3,0.10940805100971185,0.10940805100971185
alanine,subsample,tica,1000,7,3,3,2,0.19844098951023212,2,0.19844098951023212,2,0.19844098951023212,2,0.19844098951023212,3,0.13023872948333098,0.13023872948333098
alanine,subsample,vae,1000,0,3,3,3,0.47317988755188006,15,0.14160382582027192,1,0.0,3,0.47317988755188006,3,0.47317988755188006,0.47317988755188006
alanine,subsample,vae,1000,1,3,3,3,0.38912097634794435,7,0.3252805862415309,1,0.0,4,0.46010244656154614,2,0.8403721380670811,0.38912097634794435
alanine,subsample,vae,1000,2,3,3,3,0.489306131883989,10,0.2263582667557411,1,0.0,3,0.489306131883989,3,0.489306131883989,0.489306131883989
alanine,subsample,vae,1000,3,3,3,6,0.3183918846815591,14,0.15218527648120764,1,0.0,3,0.5046781397708475,2,0.6633497239157091,0.5046781397708475
alanine,subsample,vae,1000,4,3,3,1,0.0,8,0.3413475414961879,1,0.0,11,0.23171779460600417,2,0.7918236785455238,0.39001166250826447
alanine,subsample,vae,1000,5,3,3,4,0.5525692432123779,13,0.19435497891779838,1,0.0,6,0.34891308942846333,3,0.5247585692261881,0.5247585692261881
alanine,subsample,vae,1000,6,3,3,4,0.4948035620420596,7,0.3009375911500709,1,0.0,2,-0.009951956594609129,2,-0.009951956594609129,0.4313000622393438
alanine,subsample,vae,1000,7,3,3,2,0.3056134477618226,15,0.14670210108551276,1,0.0,3,0.40951025660486484,2,0.3056134477618226,0.40951025660486484
alanine,subsample,pca,2000,0,3,3,7,0.27111118832380754,9,0.18919343889077175,4,0.5130653377112669,3,0.5398919406701361,2,0.8527159325442925,0.5398919406701361
alanine,subsample,pca,2000,1,3,3,7,0.26680489151834086,14,0.1191910503819038,3,0.5448616849283812,3,0.5448616849283812,3,0.5448616849283812,0.5448616849283812
alanine,subsample,pca,2000,2,3,3,8,0.2452325656478764,14,0.13854435215334834,4,0.5099868783723576,3,0.49885454115212624,3,0.49885454115212624,0.49885454115212624
alanine,subsample,pca,2000,3,3,3,8,0.22207267871210598,10,0.18973393325191396,4,0.49104421624082895,3,0.5275273483903327,3,0.5275273483903327,0.5275273483903327
alanine,subsample,pca,2000,4,3,3,8,0.22114998298373661,14,0.14244220481072004,4,0.49176512535764033,3,0.5025938217517906,3,0.5025938217517906,0.5025938217517906
alanine,subsample,pca,2000,5,3,3,7,0.25610167510664145,12,0.16696051816351803,4,0.4909934504239949,3,0.5371858266554018,3,0.5371858266554018,0.5371858266554018
alanine,subsample,pca,2000,6,3,3,7,0.25588158242186243,10,0.1953702691456721,4,0.5001910823930905,3,0.49825006566528535,3,0.49825006566528535,0.49825006566528535
alanine,subsample,pca,2000,7,3,3,7,0.2654527383134001,14,0.13622745825007507,4,0.48517282724915667,3,0.5282788754456674,3,0.5282788754456674,0.5282788754456674
alanine,subsample,tica,2000,0,3,3,3,0.11178661706368685,3,0.11178661706368685,2,0.20588755433456565,2,0.20588755433456565,3,0.11178661706368685,0.11178661706368685
alanine,subsample,tica,2000,1,3,3,2,0.20350702333205087,2,0.20350702333205087,2,0.20350702333205087,2,0.20350702333205087,3,0.18102836457207339,0.18102836457207339
alanine,subsample,tica,2000,2,3,3,2,0.20198770568687893,4,0.09071157713980178,2,0.20198770568687893,2,0.20198770568687893,3,0.10336615107585434,0.10336615107585434
alanine,subsample,tica,2000,3,3,3,3,0.12433991696477036,4,0.07975066379040963,2,0.20222402771021886,2,0.20222402771021886,3,0.12433991696477036,0.12433991696477036
alanine,subsample,tica,2000,4,3,3,2,0.20317910616436555,3,0.13798425428568817,2,0.20317910616436555,2,0.20317910616436555,3,0.13798425428568817,0.13798425428568817
alanine,subsample,tica,2000,5,3,3,3,0.10259633623431305,3,0.10259633623431305,2,0.20111869290169784,2,0.20111869290169784,3,0.10259633623431305,0.10259633623431305
alanine,subsample,tica,2000,6,3,3,2,0.20151797995105572,2,0.20151797995105572,2,0.20151797995105572,2,0.20151797995105572,3,0.1062489130959963,0.1062489130959963
alanine,subsample,tica,2000,7,3,3,2,0.20344826950625303,6,0.05612184002693596,2,0.20344826950625303,2,0.20344826950625303,3,0.10389043485454649,0.10389043485454649
alanine,subsample,vae,2000,0,3,3,4,0.5030453238355975,15,0.14670528123921947,1,0.0,4,0.5030453238355975,2,0.8563691487852564,0.4863660015024675
alanine,subsample,vae,2000,1,3,3,7,0.28613939659189824,14,0.15395792289447593,1,0.0,3,0.4927487150696144,3,0.4927487150696144,0.4927487150696144
alanine,subsample,vae,2000,2,3,3,6,0.3507652633854188,15,0.14005862528292323,1,0.0,3,0.46093390374851956,3,0.46093390374851956,0.46093390374851956
alanine,subsample,vae,2000,3,3,3,3,0.45971836218722795,13,0.1536922692072097,1,0.0,3,0.45971836218722795,3,0.45971836218722795,0.45971836218722795
alanine,subsample,vae,2000,4,3,3,7,0.31414032613050646,15,0.15567929748013812,1,0.0,4,0.519950255740485,3,0.44024923676256744,0.44024923676256744
alanine,subsample,vae,2000,5,3,3,7,0.33080938785726466,14,0.17027619047102727,1,0.0,3,0.49799496032461815,3,0.49799496032461815,0.49799496032461815
alanine,subsample,vae,2000,6,3,3,5,0.47100284125364916,14,0.15579779020285037,1,0.0,3,0.47928441718422765,3,0.47928441718422765,0.47928441718422765
alanine,subsample,vae,2000,7,3,3,3,0.48627475262832454,14,0.15178356094911574,1,0.0,3,0.48627475262832454,3,0.48627475262832454,0.48627475262832454
alanine,subsample,pca,4000,0,3,3,7,0.27619298960347743,15,0.11624243774056528,4,0.5078004073680685,3,0.5492291938161141,3,0.5492291938161141,0.5492291938161141
alanine,subsample,pca,4000,1,3,3,8,0.2080080215174062,15,0.12950819345211795,4,0.49157687560777713,3,0.5263636477284565,3,0.5263636477284565,0.5263636477284565
alanine,subsample,pca,4000,2,3,3,8,0.2169008297464439,13,0.12724526368824368,4,0.4922641852378833,3,0.5272939817372321,3,0.5272939817372321,0.5272939817372321
alanine,subsample,pca,4000,3,3,3,8,0.23015689941958775,14,0.12430575137820925,4,0.5020964069734907,3,0.5335974458232445,3,0.5335974458232445,0.5335974458232445
alanine,subsample,pca,4000,4,3,3,10,0.19192788017278592,15,0.12067012886576399,4,0.4965995262232243,3,0.5358099895972488,3,0.5358099895972488,0.5358099895972488
