system,mode,method,n_frames,seed,k_true,k_visited,k_bic,ari_bic,k_aic,ari_aic,k_icl,ari_icl,k_silhouette,ari_silhouette,k_elbow_gap,ari_elbow_gap,ari_oracle_k
alanine,short,pca,2000,5,3,3,7,0.32257528440353544,10,0.21729312761108868,3,0.6383993443678967,3,0.6383993443678967,2,0.9089479333860343,0.6383993443678967
alanine,short,pca,2000,6,3,2,7,0.3743957809233182,14,0.15049355205015158,3,0.6542675252828813,3,0.6542675252828813,2,0.9081287548255024,0.6542675252828813
alanine,short,pca,2000,7,3,3,8,0.2442730114344193,8,0.2442730114344193,4,0.5177006952530048,3,0.5568667981949912,3,0.5568667981949912,0.5568667981949912
alanine,short,tica,2000,0,3,3,3,0.9187427885643799,4,0.5764905549562898,3,0.9187427885643799,2,0.9473009461037174,2,0.9473009461037174,0.9187427885643799
alanine,short,tica,2000,1,3,2,3,0.9146306238731022,5,0.6447284046882374,3,0.9146306238731022,2,0.950591763259575,2,0.950591763259575,0.9146306238731022
alanine,short,tica,2000,2,3,3,3,0.9158997093407462,5,0.6351171641979357,3,0.9158997093407462,2,0.9513202650210741,2,0.9513202650210741,0.9158997093407462
alanine,short,tica,2000,3,3,3,3,0.9099732530452804,3,0.9099732530452804,3,0.9099732530452804,2,0.9455442292498514,2,0.9455442292498514,0.9099732530452804
alanine,short,tica,2000,4,3,3,3,0.9164142462208246,4,0.8010881042736357,3,0.9164142462208246,2,0.9475256505609462,2,0.9475256505609462,0.9164142462208246
alanine,short,tica,2000,5,3,3,3,0.9263446264514533,4,0.7004496164785593,3,0.9263446264514533,2,0.9553089015736086,2,0.9553089015736086,0.9263446264514533
alanine,short,tica,2000,6,3,2,3,0.9148629530911435,6,0.4943486255083312,3,0.9148629530911435,2,0.9603589946835097,2,0.9603589946835097,0.9148629530911435
alanine,short,tica,2000,7,3,3,4,0.5100489714336074,4,0.5100489714336074,2,0.936761598893532,2,0.936761598893532,2,0.936761598893532,0.5839885214577502
alanine,short,vae,2000,0,3,3,3,0.577341800301932,15,0.11966708659746216,1,0.0,3,0.577341800301932,2,0.9010678976478834,0.577341800301932
alanine,short,vae,2000,1,3,2,3,0.6116943814308854,15,0.13549264373981992,1,0.0,2,0.8279662106215052,2,0.8279662106215052,0.6116943814308854
alanine,short,vae,2000,2,3,3,3,0.49840016408869703,12,0.1413888713376041,1,0.0,3,0.49840016408869703,2,0.06857563694665142,0.49840016408869703
alanine,short,vae,2000,3,3,3,4,0.45036749676410764,5,0.30210373491444126,1,0.0,3,0.529249380698878,2,0.2745333286362494,0.529249380698878
alanine,short,vae,2000,4,3,3,4,0.5092344521165111,13,0.15199386420010016,1,0.0,3,0.5569135484354568,2,0.912796871263962,0.5569135484354568
alanine,short,vae,2000,5,3,3,4,0.5408708613266482,9,0.20946983714623646,1,0.0,3,0.583356419921735,2,0.9185057978792963,0.583356419921735
alanine,short,vae,2000,6,3,2,5,0.3873834976660143,14,0.1495816674817973,1,0.0,9,0.2190853620232387,2,0.8948055738339272,0.3982104946536767
alanine,short,vae,2000,7,3,3,3,0.4839775048191762,15,0.10517012960439122,1,0.0,3,0.4839775048191762,3,0.4839775048191762,0.4839775048191762
alanine,short,pca,4000,0,3,3,7,0.31001083835829224,12,0.15364550897577375,3,0.5609798468532524,3,0.5609798468532524,3,0.5609798468532524,0.5609798468532524
alanine,short,pca,4000,1,3,3,7,0.3095461524657795,15,0.12200664026438165,3,0.5638678036926448,3,0.5638678036926448,3,0.5638678036926448,0.5638678036926448
alanine,short,pca,4000,2,3,3,8,0.2690562285554962,15,0.12458576221441094,3,0.5616170088114262,3,0.5616170088114262,3,0.5616170088114262,0.5616170088114262
alanine,short,pca,4000,3,3,3,8,0.27336691714043937,15,0.123217957534174,3,0.5681187964794817,3,0.5681187964794817,3,0.5681187964794817,0.5681187964794817
alanine,short,pca,4000,4,3,3,7,0.3188238246856806,12,0.15260790292293971,3,0.5694309299767745,3,0.5694309299767745,3,0.5694309299767745,0.5694309299767745
alanine,short,pca,4000,5,3,3,7,0.3193575067250164,15,0.1287615546274725,4,0.523758150099708,3,0.5675198334668882,3,0.5675198334668882,0.5675198334668882
alanine,short,pca,4000,6,3,3,7,0.30996569347904046,14,0.12902433424871848,3,0.5665434096024787,3,0.5665434096024787,3,0.5665434096024787,0.5665434096024787
alanine,short,pca,4000,7,3,3,7,0.31809674563772466,13,0.14324566509133288,3,0.5650020874073799,3,0.5650020874073799,3,0.5650020874073799,0.5650020874073799
alanine,short,tica,4000,0,3,3,4,0.6439208960822725,6,0.41079777741799617,3,0.9043638558937859,2,0.9533159123334158,2,0.9533159123334158,0.9043638558937859
alanine,short,tica,4000,1,3,3,4,0.6813811638622224,5,0.5102733853356561,3,0.8973045845710662,2,0.9532474171994411,2,0.9532474171994411,0.8973045845710662
alanine,short,tica,4000,2,3,3,4,0.6730033295724156,5,0.5561740222151282,3,0.9030001920210224,2,0.9523442510012039,2,0.9523442510012039,0.9030001920210224
alanine,short,tica,4000,3,3,3,4,0.7477155139393733,4,0.7477155139393733,3,0.8988661494194341,2,0.9553896656269972,2,0.9553896656269972,0.8988661494194341
alanine,short,tica,4000,4,3,3,4,0.7104141186854734,4,0.7104141186854734,3,0.9024304271777291,2,0.953389280119431,2,0.953389280119431,0.9024304271777291
